"","Years","Total_death"
"1661",2021,11
"1662",2021,8
"1663",2021,6
"1664",2021,6
"1665",2021,9
"1666",2021,9
"1667",2021,9
"1668",2021,9
"1669",2021,8
"1670",2021,6
"1671",2021,7
"1672",2021,6
"1673",2021,7
"1674",2021,4
"1675",2021,5
"1676",2021,5
"1677",2021,4
"1678",2021,2
"1679",2021,3
"1680",2021,2
"1681",2021,5
"1682",2021,6
"1683",2021,5
"1684",2021,6
"1685",2021,3
"1686",2021,5
"1687",2021,6
"1688",2021,1
"1689",2021,4
"1690",2021,3
"1691",2021,3
"1692",2021,5
"1693",2021,2
"1694",2021,1
"1695",2021,2
"1696",2021,3
"1697",2021,1
"1698",2021,3
"1699",2021,2
"1700",2021,3
"1701",2021,1
"1702",2021,4
"1703",2021,4
"1704",2021,3
"1705",2021,3
"1706",2021,1
"1707",2021,2
"1708",2021,3
"1709",2021,3
"1710",2021,1
"1711",2021,2
"1712",2021,2
"1713",2021,1
"1714",2021,1
"1715",2021,2
"1716",2021,1
"1717",2021,2
"1718",2021,0
"1719",2021,0
"1720",2021,1
"1721",2021,1
"1722",2021,1
"1723",2021,1
"1724",2021,0
"1725",2021,0
"1726",2021,0
"1727",2021,0
"1728",2021,0
"1729",2021,0
"1730",2021,1
"1731",2021,0
"1732",2021,0
"1733",2021,0
"1734",2021,1
"1735",2021,0
"1736",2021,0
"1737",2021,0
"1738",2021,1
"1739",2021,0
"1740",2021,0
"1741",2021,0
"1742",2021,0
"1743",2021,0
"1744",2021,1
"1745",2021,0
"1746",2021,0
"1747",2021,0
"1748",2021,0
"1749",2021,1
"1750",2021,0
"1751",2021,0
"1752",2021,0
"1753",2021,0
"1754",2021,0
"1755",2021,0
"1756",2021,0
"1757",2021,0
"1758",2021,0
"1759",2021,0
"1760",2021,0
"1761",2021,0
"1762",2021,0
"1763",2021,0
"1764",2021,0
"1765",2021,0
"1766",2021,0
"1767",2021,0
"1768",2021,0
"1769",2021,0
"1770",2021,0
"1771",2021,0
"1772",2021,0
"1773",2021,0
"1774",2021,0
"1775",2021,0
"1776",2021,0
"1777",2021,0
"1778",2021,0
"1779",2021,0
"1780",2021,0
"1781",2021,1
"1782",2021,0
"1783",2021,0
"1784",2021,0
"1785",2021,0
"1786",2021,0
"1787",2021,0
"1788",2021,0
"1789",2021,0
"1790",2021,1
"1791",2021,1
"1792",2021,0
"1793",2021,1
"1794",2021,0
"1795",2021,0
"1796",2021,0
"1797",2021,1
"1798",2021,2
"1799",2021,1
"1800",2021,2
"1801",2021,2
"1802",2021,3
"1803",2021,2
"1804",2021,2
"1805",2021,2
"1806",2021,1
"1807",2021,0
"1808",2021,2
"1809",2021,3
"1810",2021,3
"1811",2021,1
"1812",2021,3
"1813",2021,2
"1814",2021,3
"1815",2021,3
"1816",2021,3
"1817",2021,4
"1818",2021,3
"1819",2021,4
"1820",2021,3
"1821",2021,4
"1822",2021,4
"1823",2021,5
"1824",2021,3
"1825",2021,4
"1826",2021,4
"1827",2021,4
"1828",2021,5
"1829",2021,5
"1830",2021,4
"1831",2021,6
"1832",2021,6
"1833",2021,5
"1834",2021,6
"1835",2021,7
"1836",2021,7
"1837",2021,7
"1838",2021,8
"1839",2021,10
"1840",2021,10
"1841",2021,11
"1842",2021,13
"1843",2021,15
"1844",2021,17
"1845",2021,13
"1846",2021,7
"1847",2021,5
"1848",2021,3
"1849",2021,5
"1850",2021,7
"1851",2021,9
"1852",2021,12
"1853",2021,7
"1854",2021,6
"1855",2021,9
"1856",2021,9
"1857",2021,6
"1858",2021,5
"1859",2021,9
"1860",2021,10
"1861",2021,3
"1862",2021,10
"1863",2021,9
"1864",2021,12
"1865",2021,8
"1866",2021,6
"1867",2021,8
"1868",2021,7
"1869",2021,4
"1870",2021,6
"1871",2021,8
"1872",2021,5
"1873",2021,9
"1874",2021,7
"1875",2021,7
"1876",2021,8
"1877",2021,7
"1878",2021,6
"1879",2021,3
"1880",2021,4
"1881",2021,4
"1882",2021,2
"1883",2021,5
"1884",2021,11
"1885",2021,4
"1886",2021,5
"1887",2021,3
"1888",2021,5
"1889",2021,3
"1890",2021,4
"1891",2021,7
"1892",2021,7
"1893",2021,10
"1894",2021,8
"1895",2021,7
"1896",2021,6
"1897",2021,5
"1898",2021,9
"1899",2021,4
"1900",2021,10
"1901",2021,5
"1902",2021,9
"1903",2021,8
"1904",2021,4
"1905",2021,3
"1906",2021,4
"1907",2021,5
"1908",2021,3
"1909",2021,4
"1910",2021,1
"1911",2021,1
"1912",2021,5
"1913",2021,7
"1914",2021,4
"1915",2021,2
"1916",2021,2
"1917",2021,2
"1918",2021,2
"1919",2021,6
"1920",2021,4
"1921",2021,8
"1922",2021,4
"1923",2021,2
"1924",2021,3
"1925",2021,5
"1926",2021,6
"1927",2021,6
"1928",2021,2
"1929",2021,1
"1930",2021,6
"1931",2021,2
"1932",2021,5
"1933",2021,7
"1934",2021,6
"1935",2021,5
"1936",2022,3
"1937",2022,2
"1938",2022,1
"1939",2022,2
"1940",2022,2
"1941",2022,2
"1942",2022,4
"1943",2022,5
"1944",2022,0
"1945",2022,4
"1946",2022,3
"1947",2022,1
"1948",2022,6
"1949",2022,6
"1950",2022,2
"1951",2022,7
"1952",2022,3
"1953",2022,4
"1954",2022,2
"1955",2022,6
"1956",2022,6
"1957",2022,3
"1958",2022,6
"1959",2022,5
"1960",2022,8
"1961",2022,7
"1962",2022,5
"1963",2022,6
"1964",2022,6
"1965",2022,5
"1966",2022,3
"1967",2022,5
"1968",2022,4
"1969",2022,7
"1970",2022,9
"1971",2022,7
"1972",2022,2
"1973",2022,5
"1974",2022,4
"1975",2022,7
"1976",2022,6
"1977",2022,6
"1978",2022,3
"1979",2022,5
"1980",2022,3
"1981",2022,4
"1982",2022,6
"1983",2022,3
"1984",2022,7
"1985",2022,2
"1986",2022,1
"1987",2022,5
"1988",2022,7
"1989",2022,6
"1990",2022,2
"1991",2022,4
"1992",2022,1
"1993",2022,2
"1994",2022,2
"1995",2022,2
"1996",2022,5
"1997",2022,3
"1998",2022,2
"1999",2022,2
"2000",2022,2
"2001",2022,1
"2002",2022,3
"2003",2022,1
"2004",2022,0
"2005",2022,0
"2006",2022,1
"2007",2022,1
"2008",2022,0
"2009",2022,0
"2010",2022,0
"2011",2022,1
"2012",2022,1
"2013",2022,0
"2014",2022,0
"2015",2022,0
"2016",2022,0
"2017",2022,1
"2018",2022,1
"2019",2022,0
"2020",2022,0
"2021",2022,1
"2022",2022,1
"2023",2022,0
"2024",2022,1
"2025",2022,0
"2026",2022,0
"2027",2022,0
"2028",2022,0
"2029",2022,0
"2030",2022,0
"2031",2022,0
"2032",2022,0
"2033",2022,0
"2034",2022,0
"2035",2022,0
"2036",2022,0
"2037",2022,1
"2038",2022,1
"2039",2022,0
"2040",2022,0
"2041",2022,1
"2042",2022,0
"2043",2022,1
"2044",2022,0
"2045",2022,0
"2046",2022,0
"2047",2022,0
"2048",2022,0
"2049",2022,0
"2050",2022,0
"2051",2022,0
"2052",2022,0
"2053",2022,0
"2054",2022,0
"2055",2022,0
"2056",2022,0
"2057",2022,0
"2058",2022,0
"2059",2022,0
"2060",2022,0
"2061",2022,0
"2062",2022,0
"2063",2022,0
"2064",2022,0
"2065",2022,1
"2066",2022,0
"2067",2022,0
"2068",2022,0
"2069",2022,0
"2070",2022,0
"2071",2022,0
"2072",2022,0
"2073",2022,0
"2074",2022,0
"2075",2022,0
"2076",2022,0
"2077",2022,0
"2078",2022,0
"2079",2022,0
"2080",2022,0
"2081",2022,0
"2082",2022,0
"2083",2022,0
"2084",2022,0
"2085",2022,0
"2086",2022,0
"2087",2022,0
"2088",2022,0
"2089",2022,0
"2090",2022,0
"2091",2022,0
"2092",2022,0
"2093",2022,0
"2094",2022,0
"2095",2022,0
"2096",2022,0
"2097",2022,0
"2098",2022,0
"2099",2022,0
"2100",2022,0
"2101",2022,0
"2102",2022,0
"2103",2022,0
"2104",2022,0
"2105",2022,0
"2106",2022,0
"2107",2022,0
"2108",2022,0
"2109",2022,0
"2110",2022,0
"2111",2022,0
"2112",2022,0
"2113",2022,0
"2114",2022,0
"2115",2022,1
"2116",2022,1
"2117",2022,0
"2118",2022,1
"2119",2022,1
"2120",2022,0
"2121",2022,1
"2122",2022,2
"2123",2022,2
"2124",2022,2
"2125",2022,2
"2126",2022,2
"2127",2022,1
"2128",2022,1
"2129",2022,0
"2130",2022,2
"2131",2022,1
"2132",2022,0
"2133",2022,0
"2134",2022,0
"2135",2022,0
"2136",2022,1
"2137",2022,2
"2138",2022,1
"2139",2022,0
"2140",2022,2
"2141",2022,2
"2142",2022,2
"2143",2022,2
"2144",2022,3
"2145",2022,3
"2146",2022,3
"2147",2022,3
"2148",2022,2
"2149",2022,2
"2150",2022,3
"2151",2022,2
"2152",2022,1
"2153",2022,3
"2154",2022,3
"2155",2022,3
"2156",2022,3
"2157",2022,3
"2158",2022,0
"2159",2022,1
"2160",2022,1
"2161",2022,1
"2162",2022,1
"2163",2022,1
"2164",2022,0
"2165",2022,2
"2166",2022,1
"2167",2022,0
"2168",2022,1
"2169",2022,1
"2170",2022,0
"2171",2022,0
"2172",2022,1
"2173",2022,1
"2174",2022,2
"2175",2022,1
"2176",2022,0
"2177",2022,1
"2178",2022,0
"2179",2022,1
"2180",2022,0
"2181",2022,0
"2182",2022,0
"2183",2022,0
"2184",2022,0
"2185",2022,1
"2186",2022,0
"2187",2022,0
"2188",2022,0
"2189",2022,0
"2190",2022,1
"2191",2022,1
"2192",2022,0
"2193",2022,0
"2194",2022,0
"2195",2022,0
"2196",2022,1
"2197",2022,0
"2198",2022,2
"2199",2022,0
"2200",2022,0
"2201",2022,0
"2202",2022,0
"2203",2022,0
"2204",2022,0
"2205",2022,0
"2206",2022,0
"2207",2022,0
"2208",2022,0
"2209",2022,0
"2210",2022,0
"2211",2022,0
"2212",2022,0
"2213",2022,0
"2214",2022,0
"2215",2022,0
"2216",2022,0
"2217",2022,0
"2218",2022,0
"2219",2022,1
"2220",2022,1
"2221",2022,0
"2222",2022,0
"2223",2022,0
"2224",2022,1
"2225",2022,0
"2226",2022,0
"2227",2022,0
"2228",2022,0
"2229",2022,0
"2230",2022,0
"2231",2022,0
"2232",2022,0
"2233",2022,0
"2234",2022,1
"2235",2022,0
"2236",2022,0
"2237",2022,0
"2238",2022,0
"2239",2022,0
"2240",2022,0
"2241",2022,0
"2242",2022,0
"2243",2022,0
"2244",2022,0
"2245",2022,0
"2246",2022,0
"2247",2022,0
"2248",2022,0
"2249",2022,0
"2250",2022,1
"2251",2022,0
"2252",2022,0
"2253",2022,0
"2254",2022,0
"2255",2022,0
"2256",2022,0
"2257",2022,0
"2258",2022,0
"2259",2022,0
"2260",2022,0
"2261",2022,0
"2262",2022,0
"2263",2022,0
"2264",2022,0
"2265",2022,0
"2266",2022,0
"2267",2022,0
"2268",2022,0
"2269",2022,0
"2270",2022,0
"2271",2022,0
"2272",2022,0
"2273",2022,0
"2274",2022,0
"2275",2022,0
"2276",2022,0
"2277",2022,0
"2278",2022,0
"2279",2022,0
"2280",2022,0
"2281",2022,0
"2282",2022,0
"2283",2022,0
"2284",2022,0
"2285",2022,0
"2286",2022,0
"2287",2022,0
"2288",2022,1
"2289",2022,0
"2290",2022,0
"2291",2022,0
"2292",2022,1
"2293",2022,0
"2294",2022,0
"2295",2022,0
"2296",2022,0
"2297",2022,0
"2298",2022,0
"2299",2022,0
"2300",2023,0
"2301",2023,0
"2302",2023,0
"2303",2023,0
"2304",2023,0
"2305",2023,0
"2306",2023,0
"2307",2023,0
"2308",2023,0
"2309",2023,0
"2310",2023,0
"2311",2023,0
"2312",2023,0
"2313",2023,0
"2314",2023,0
"2315",2023,0
"2316",2023,0
"2317",2023,0
"2318",2023,0
"2319",2023,0
"2320",2023,0
"2321",2023,0
"2322",2023,0
"2323",2023,0
"2324",2023,0
"2325",2023,0
"2326",2023,0
"2327",2023,0
"2328",2023,0
"2329",2023,0
"2330",2023,0
"2331",2023,0
"2332",2023,0
"2333",2023,0
"2334",2023,0
"2335",2023,0
"2336",2023,0
"2337",2023,0
"2338",2023,0
"2339",2023,0
"2340",2023,0
"2341",2023,0
"2342",2023,0
"2343",2023,0
"2344",2023,1
"2345",2023,0
"2346",2023,1
"2347",2023,0
"2348",2023,0
"2349",2023,0
"2350",2023,0
"2351",2023,0
"2352",2023,0
"2353",2023,0
"2354",2023,0
"2355",2023,0
"2356",2023,0
"2357",2023,1
"2358",2023,0
"2359",2023,0
"2360",2023,0
"2361",2023,1
"2362",2023,0
"2363",2023,0
"2364",2023,0
"2365",2023,0
"2366",2023,0
"2367",2023,0
"2368",2023,0
"2369",2023,0
"2370",2023,0
"2371",2023,1
"2372",2023,0
"2373",2023,0
"2374",2023,0
"2375",2023,0
"2376",2023,0
"2377",2023,0
"2378",2023,0
"2379",2023,1
"2380",2023,0
"2381",2023,0
"2382",2023,1
"2383",2023,0
"2384",2023,0
"2385",2023,1
"2386",2023,0
"2387",2023,0
"2388",2023,0
"2389",2023,0
"2390",2023,0
"2391",2023,0
"2392",2023,0
"2393",2023,0
"2394",2023,0
"2395",2023,0
"2396",2023,0
"2397",2023,0
"2398",2023,0
"2399",2023,0
"2400",2020,0
"2401",2020,0
"2402",2020,0
"2403",2020,0
"2404",2020,0
"2405",2020,0
"2406",2020,0
"2407",2020,0
"2408",2020,0
"2409",2020,0
"2410",2020,0
"2411",2020,0
"2412",2020,0
"2413",2020,0
"2414",2020,0
"2415",2020,0
"2416",2020,0
"2417",2020,0
"2418",2020,0
"2419",2020,0
"2420",2020,0
"2421",2020,30
"2422",2020,0
"2423",2020,5
"2424",2020,9
"2425",2020,14
"2426",2020,25
"2427",2020,22
"2428",2020,25
"2429",2020,22
"2430",2020,21
"2431",2020,21
"2432",2020,12
"2433",2020,30
"2434",2020,21
"2435",2020,19
"2436",2020,18
"2437",2020,20
"2438",2020,13
"2439",2020,10
"2440",2020,12
"2441",2020,16
"2442",2020,3
"2443",2020,8
"2444",2020,9
"2445",2020,8
"2446",2020,10
"2447",2020,5
"2448",2020,8
"2449",2020,0
"2450",2020,6
"2451",2020,7
"2452",2020,5
"2453",2020,7
"2454",2020,6
"2455",2020,3
"2456",2020,6
"2457",2020,4
"2458",2020,2
"2459",2020,5
"2460",2020,6
"2461",2020,7
"2462",2020,5
"2463",2020,6
"2464",2020,8
"2465",2020,5
"2466",2020,8
"2467",2020,7
"2468",2020,7
"2469",2020,7
"2470",2020,6
"2471",2020,6
"2472",2020,7
"2473",2020,6
"2474",2020,7
"2475",2020,7
"2476",2020,7
"2477",2020,10
"2478",2020,8
"2479",2020,9
"2480",2020,8
"2481",2020,6
"2482",2020,7
"2483",2020,8
"2484",2020,8
"2485",2020,7
"2486",2020,8
"2487",2020,6
"2488",2020,6
"2489",2020,8
"2490",2020,9
"2491",2020,8
"2492",2020,0
"2493",2020,8
"2494",2020,9
"2495",2020,8
"2496",2020,9
"2497",2020,10
"2498",2020,9
"2499",2020,7
"2500",2020,10
"2501",2020,11
"2502",2020,11
"2503",2020,12
"2504",2020,14
"2505",2020,12
"2506",2020,8
"2507",2020,7
"2508",2020,9
"2509",2020,8
"2510",2020,9
"2511",2020,7
"2512",2020,7
"2513",2020,5
"2514",2020,8
"2515",2020,7
"2516",2020,8
"2517",2020,8
"2518",2020,9
"2519",2020,9
"2520",2020,6
"2521",2020,7
"2522",2020,9
"2523",2020,10
"2524",2020,10
"2525",2020,8
"2526",2020,8
"2527",2020,7
"2528",2020,7
"2529",2020,10
"2530",2020,12
"2531",2020,12
"2532",2020,5
"2533",2020,11
"2534",2020,10
"2535",2020,9
"2536",2020,13
"2537",2020,11
"2538",2020,13
"2539",2020,12
"2540",2020,10
"2541",2020,9
"2542",2020,8
"2543",2020,11
"2544",2020,12
"2545",2020,14
"2546",2020,10
"2547",2020,13
"2548",2020,8
"2549",2020,8
"2550",2020,9
"2551",2020,13
"2552",2020,12
"2553",2020,9
"2554",2020,11
"2555",2020,9
"2556",2020,10
"2557",2020,10
"2558",2020,11
"2559",2020,8
"2560",2020,10
"2561",2020,9
"2562",2020,10
"2563",2020,9
"2564",2020,0
"2565",2020,23
"2566",2020,9
"2567",2020,7
"2568",2020,6
"2569",2020,11
"2570",2020,21
"2571",2020,10
"2572",2020,9
"2573",2020,10
"2574",2020,8
"2575",2020,8
"2576",2020,10
"2577",2020,9
"2578",2020,8
"2579",2020,7
"2580",2020,6
"2581",2020,8
"2582",2020,10
"2583",2020,7
"2584",2020,6
"2585",2020,9
"2586",2020,10
"2587",2020,10
"2588",2020,8
"2589",2020,6
"2590",2020,7
"2591",2020,8
"2592",2020,12
"2593",2020,13
"2594",2020,9
"2595",2020,5
"2596",2020,6
"2597",2020,7
"2598",2020,7
"2599",2020,10
"2600",2020,9
"2601",2020,5
"2602",2020,4
"2603",2020,4
"2604",2020,3
"2605",2020,5
"2606",2020,7
"2607",2020,10
"2608",2020,7
"2609",2020,8
"2610",2020,7
"2611",2020,4
"2612",2020,8
"2613",2020,5
"2614",2020,6
"2615",2020,4
"2616",2020,6
"2617",2020,6
"2618",2020,6
"2619",2020,8
"2620",2020,9
"2621",2020,9
"2622",2020,9
"2623",2020,5
"2624",2020,5
"2625",2020,10
"2626",2020,9
"2627",2020,8
"2628",2020,7
"2629",2020,8
"2630",2020,9
"2631",2020,25
"2632",2020,9
"2633",2020,10
"2634",2020,8
"2635",2020,7
"2636",2020,8
"2637",2020,9
"2638",2020,7
"2639",2020,9
"2640",2020,10
"2641",2020,12
"2642",2020,13
"2643",2020,12
"2644",2020,12
"2645",2020,14
"2646",2020,15
"2647",2020,16
"2648",2020,18
"2649",2020,14
"2650",2020,14
"2651",2020,15
"2652",2020,14
"2653",2020,18
"2654",2020,20
"2655",2020,18
"2656",2020,15
"2657",2020,19
"2658",2020,17
"2659",2020,19
"2660",2020,15
"2661",2020,20
"2662",2020,23
"2663",2020,20
"2664",2020,21
"2665",2020,17
"2666",2020,21
"2667",2020,16
"2668",2020,17
"2669",2020,16
"2670",2020,12
"2671",2020,9
"2672",2020,15
"2673",2020,11
"2674",2020,12
"2675",2020,15
"2676",2020,10
"2677",2020,11
"2678",2020,9
"2679",2020,12
"2680",2020,13
"2681",2020,14
"2682",2020,8
"2683",2020,9
"2684",2020,7
"2685",2020,12
"2686",2020,7
"2687",2020,9
"2688",2020,12
"2689",2020,9
"2690",2020,9
"2691",2020,11
"2692",2020,6
"2693",2020,6
"2694",2020,8
"2695",2020,9
"2696",2021,5
"2697",2021,0
"2698",2021,13
"2699",2021,3
"2700",2021,5
"2701",2021,5
"2702",2021,4
"2703",2021,6
"2704",2021,6
"2705",2021,5
"2706",2021,4
"2707",2021,5
"2708",2021,4
"2709",2021,3
"2710",2021,3
"2711",2021,5
"2712",2021,4
"2713",2021,10
"2714",2021,4
"2715",2021,3
"2716",2021,6
"2717",2021,0
"2718",2021,2
"2719",2021,5
"2720",2021,2
"2721",2021,3
"2722",2021,5
"2723",2021,6
"2724",2021,4
"2725",2021,3
"2726",2021,4
"2727",2021,3
"2728",2021,3
"2729",2021,4
"2730",2021,2
"2731",2021,4
"2732",2021,5
"2733",2021,2
"2734",2021,3
"2735",2021,4
"2736",2021,6
"2737",2021,2
"2738",2021,4
"2739",2021,2
"2740",2021,3
"2741",2021,4
"2742",2021,4
"2743",2021,2
"2744",2021,2
"2745",2021,3
"2746",2021,4
"2747",2021,4
"2748",2021,3
"2749",2021,3
"2750",2021,3
"2751",2021,3
"2752",2021,3
"2753",2021,4
"2754",2021,2
"2755",2021,4
"2756",2021,4
"2757",2021,4
"2758",2021,5
"2759",2021,6
"2760",2021,5
"2761",2021,3
"2762",2021,3
"2763",2021,5
"2764",2021,4
"2765",2021,4
"2766",2021,2
"2767",2021,3
"2768",2021,3
"2769",2021,2
"2770",2021,4
"2771",2021,5
"2772",2021,3
"2773",2021,3
"2774",2021,2
"2775",2021,2
"2776",2021,2
"2777",2021,4
"2778",2021,5
"2779",2021,3
"2780",2021,2
"2781",2021,3
"2782",2021,3
"2783",2021,3
"2784",2021,4
"2785",2021,5
"2786",2021,4
"2787",2021,3
"2788",2021,3
"2789",2021,3
"2790",2021,3
"2791",2021,3
"2792",2021,4
"2793",2021,4
"2794",2021,3
"2795",2021,4
"2796",2021,3
"2797",2021,4
"2798",2021,4
"2799",2021,3
"2800",2021,4
"2801",2021,3
"2802",2021,4
"2803",2021,4
"2804",2021,3
"2805",2021,5
"2806",2021,5
"2807",2021,7
"2808",2021,9
"2809",2021,9
"2810",2021,8
"2811",2021,9
"2812",2021,10
"2813",2021,8
"2814",2021,9
"2815",2021,10
"2816",2021,9
"2817",2021,8
"2818",2021,9
"2819",2021,10
"2820",2021,9
"2821",2021,10
"2822",2021,8
"2823",2021,8
"2824",2021,6
"2825",2021,7
"2826",2021,7
"2827",2021,8
"2828",2021,7
"2829",2021,5
"2830",2021,5
"2831",2021,6
"2832",2021,8
"2833",2021,7
"2834",2021,7
"2835",2021,7
"2836",2021,6
"2837",2021,4
"2838",2021,6
"2839",2021,7
"2840",2021,8
"2841",2021,7
"2842",2021,7
"2843",2021,8
"2844",2021,7
"2845",2021,5
"2846",2021,5
"2847",2021,7
"2848",2021,8
"2849",2021,10
"2850",2021,7
"2851",2021,7
"2852",2021,6
"2853",2021,8
"2854",2021,9
"2855",2021,10
"2856",2021,7
"2857",2021,8
"2858",2021,8
"2859",2021,5
"2860",2021,6
"2861",2021,8
"2862",2021,9
"2863",2021,10
"2864",2021,7
"2865",2021,10
"2866",2021,9
"2867",2021,7
"2868",2021,10
"2869",2021,9
"2870",2021,10
"2871",2021,9
"2872",2021,9
"2873",2021,7
"2874",2021,8
"2875",2021,6
"2876",2021,9
"2877",2021,8
"2878",2021,10
"2879",2021,9
"2880",2021,10
"2881",2021,10
"2882",2021,10
"2883",2021,10
"2884",2021,11
"2885",2021,12
"2886",2021,13
"2887",2021,13
"2888",2021,12
"2889",2021,15
"2890",2021,16
"2891",2021,15
"2892",2021,13
"2893",2021,15
"2894",2021,12
"2895",2021,16
"2896",2021,18
"2897",2021,23
"2898",2021,15
"2899",2021,14
"2900",2021,18
"2901",2021,16
"2902",2021,21
"2903",2021,24
"2904",2021,25
"2905",2021,49
"2906",2021,28
"2907",2021,30
"2908",2021,35
"2909",2021,37
"2910",2021,38
"2911",2021,41
"2912",2021,34
"2913",2021,37
"2914",2021,46
"2915",2021,33
"2916",2021,30
"2917",2021,28
"2918",2021,40
"2919",2021,36
"2920",2021,41
"2921",2021,35
"2922",2021,36
"2923",2021,28
"2924",2021,36
"2925",2021,37
"2926",2021,31
"2927",2021,31
"2928",2021,28
"2929",2021,27
"2930",2021,20
"2931",2021,30
"2932",2021,29
"2933",2021,33
"2934",2021,25
"2935",2021,27
"2936",2021,31
"2937",2021,30
"2938",2021,31
"2939",2021,29
"2940",2021,33
"2941",2021,37
"2942",2021,34
"2943",2021,26
"2944",2021,21
"2945",2021,25
"2946",2021,26
"2947",2021,18
"2948",2021,30
"2949",2021,20
"2950",2021,19
"2951",2021,20
"2952",2021,18
"2953",2021,18
"2954",2021,16
"2955",2021,21
"2956",2021,19
"2957",2021,24
"2958",2021,15
"2959",2021,16
"2960",2021,14
"2961",2021,9
"2962",2021,10
"2963",2021,9
"2964",2021,10
"2965",2021,9
"2966",2021,11
"2967",2021,8
"2968",2021,7
"2969",2021,3
"2970",2021,4
"2971",2021,3
"2972",2021,4
"2973",2021,5
"2974",2021,7
"2975",2021,5
"2976",2021,3
"2977",2021,4
"2978",2021,3
"2979",2021,2
"2980",2021,4
"2981",2021,3
"2982",2021,2
"2983",2021,3
"2984",2021,3
"2985",2021,2
"2986",2021,1
"2987",2021,2
"2988",2021,3
"2989",2021,3
"2990",2021,2
"2991",2021,3
"2992",2021,4
"2993",2021,4
"2994",2021,5
"2995",2021,5
"2996",2021,3
"2997",2021,6
"2998",2021,5
"2999",2021,2
"3000",2021,4
"3001",2021,3
"3002",2021,4
"3003",2021,5
"3004",2021,3
"3005",2021,2
"3006",2021,4
"3007",2021,5
"3008",2021,4
"3009",2021,6
"3010",2021,6
"3011",2021,5
"3012",2021,6
"3013",2021,7
"3014",2021,7
"3015",2021,6
"3016",2021,8
"3017",2021,4
"3018",2021,6
"3019",2021,2
"3020",2021,4
"3021",2021,5
"3022",2021,4
"3023",2021,5
"3024",2021,6
"3025",2021,5
"3026",2021,6
"3027",2021,6
"3028",2021,6
"3029",2021,7
"3030",2021,5
"3031",2021,7
"3032",2021,6
"3033",2021,7
"3034",2021,7
"3035",2021,8
"3036",2021,3
"3037",2021,8
"3038",2021,4
